UTC,Borden,Howard,Pecos,Presidio,Sterling,Upton,Glasscock,Ward,Martin,Ector,Winkler,Fannin,Carson,Lamar,Wichita,Wilbarger,Archer,Kent,Cooke,Crosby,Grayson,Hemphill,Nolan,Schleicher,Shackelford,Scurry,Mitchell,Coke,Taylor,Kinney,Llano,Kenedy,Atascosa,Goliad,Starr,Willacy,Nueces,San Patricio,Hidalgo,Webb,Frio,Cameron,Jack,Tarrant,Dallas,Hunt,Young,Hill,Denton,Eastland,Wise,Mills,Somervell,Bell,Collin,Hood,McLennan,Ellis,Palo Pinto,Bastrop,Travis,Bexar,Guadalupe,Fayette,Burnet,Williamson,Milam,DeWitt,Comal,Harris,Victoria,Calhoun,Chambers,Matagorda,Wharton,Brazoria,Fort Bend,Montgomery,Galveston,Angelina,Grimes,Freestone,Limestone,Rusk,Robertson,Nacogdoches,Cherokee,Titus,Henderson,Brazos,Val Verde,Dawson,Andrews,Foard,Irion,Crockett,Haskell,Zapata,Concho,Dickens,Tom Green,Cottle
2021-02-16 18:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4945054945054945,1.0,0.5641421947449768,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.715,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.7563451776649747,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 19:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.5641421947449768,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11926605504587157,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.703,0.6735751295336787,0.9347826086956522,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 20:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.5641421947449768,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11926605504587157,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.703,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 21:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.5641421947449768,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11926605504587157,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.703,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 22:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.5641421947449768,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.8695652173913043,0.33136094674556216,0.8541666666666666,0.703,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-16 23:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8695652173913043,0.33136094674556216,0.8541666666666666,0.703,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 00:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8695652173913043,0.33136094674556216,0.8541666666666666,0.7080152671755725,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,1.0,1.0,1.0,1.0,1.0,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 01:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8695652173913043,0.33136094674556216,0.8541666666666666,0.7080152671755725,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.7055837563451777,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 02:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.8541666666666666,0.7097026604068858,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.6120218579234973,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 03:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8931297709923665,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.6120218579234973,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 04:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8931297709923665,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.9239130434782609,1.0,1.0,1.0,1.0,1.0,0.6120218579234973,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 05:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511340206185567,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.8840579710144928,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 06:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.27816091954022987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511340206185567,1.0,1.0,0.8695652173913043,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.8840579710144928,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 07:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.5373493975903615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511340206185567,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.8840579710144928,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 08:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.5373493975903615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511340206185567,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.8840579710144928,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.9362549800796812,1.0,1.0,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9424083769633508,1.0,1.0,1.0,0.5373493975903615,1.0,1.0,0.3605769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511340206185567,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7097026604068858,0.6735751295336787,0.5961538461538461,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.7548518896833504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.6789069171648164,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 10:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20481927710843373,1.0,1.0,0.3605769230769231,1.0,1.0,1.0,0.423728813559322,1.0,1.0,1.0,1.0,0.5793731041456016,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7488262910798122,0.6735751295336787,0.6437908496732027,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.745658835546476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 11:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20481927710843373,1.0,1.0,0.3605769230769231,1.0,1.0,1.0,0.423728813559322,1.0,1.0,1.0,1.0,0.5793731041456016,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7456964006259781,0.6735751295336787,0.44642857142857145,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,1.0,1.0,0.9327902240325866,1.0,0.745658835546476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 12:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20481927710843373,1.0,1.0,0.3605769230769231,1.0,1.0,1.0,0.423728813559322,1.0,1.0,1.0,1.0,0.6198179979777553,1.0,1.0,1.0,0.33136094674556216,0.6470588235294118,0.7456964006259781,0.6735751295336787,0.44642857142857145,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.745658835546476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 13:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.3605769230769231,1.0,1.0,1.0,0.423728813559322,1.0,1.0,0.5,1.0,0.6198179979777553,1.0,1.0,1.0,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.745658835546476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 14:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172413793103449,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.657051282051282,1.0,1.0,1.0,0.423728813559322,1.0,1.0,0.47101449275362317,1.0,0.6198179979777553,1.0,1.0,1.0,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.745658835546476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.657051282051282,1.0,1.0,1.0,0.423728813559322,1.0,1.0,0.4891304347826087,1.0,0.6198179979777553,1.0,1.0,1.0,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.6805444355484388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 16:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.657051282051282,1.0,0.6607142857142857,1.0,0.423728813559322,1.0,1.0,0.4891304347826087,1.0,0.6198179979777553,1.0,1.0,1.0,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.6805444355484388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 17:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9224806201550387,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.657051282051282,1.0,0.6607142857142857,1.0,0.423728813559322,1.0,1.0,0.4891304347826087,1.0,0.6198179979777553,1.0,1.0,0.8695652173913043,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.6805444355484388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 18:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9224806201550387,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.657051282051282,1.0,0.6607142857142857,1.0,0.423728813559322,1.0,1.0,0.4891304347826087,1.0,0.6198179979777553,1.0,1.0,1.0,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.6805444355484388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-02-17 19:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5729890764647467,1.0,0.8578052550231839,1.0,0.9125475285171103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9224806201550387,1.0,0.8235294117647058,1.0,1.0,0.20481927710843373,1.0,1.0,0.657051282051282,1.0,0.6607142857142857,1.0,0.423728813559322,1.0,1.0,0.4891304347826087,1.0,0.6198179979777553,1.0,1.0,1.0,0.42058823529411765,0.6470588235294118,0.726962457337884,0.6735751295336787,1.0,1.0,1.0,1.0,1.0,1.0,0.7181818181818181,1.0,1.0,0.8878504672897196,1.0,0.9327902240325866,1.0,0.6805444355484388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7007874015748031,1.0,0.4857997010463378,1.0,0.2127659574468085,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
